sub1,sub2,sub3,sub4,sub5
1214.387814,189.885859,-336.9320515,-690.8940733,4115.582452
1241.978216,191.8582455,-331.6095754,-719.1401835,4109.523297
1294.265818,128.3424283,-323.236988,-747.3021276,4103.510869
1364.824269,63.27294297,-311.5480571,-775.3558605,4097.546705
1386.357155,30.0717342,-296.1039928,-803.2772255,4091.632329
1450.890798,11.19214216,-276.3202041,-831.041979,4085.769242
1492.322235,-19.85956821,-251.5157834,-858.6258166,4079.958933
1495.488673,-56.48286024,-220.9842818,-886.004399,4074.202868
1526.704609,-72.37175949,-184.0819691,-913.1533776,4068.502498
1566.962081,-67.15540719,-140.3275053,-940.0484206,4062.859252
1560.394145,-75.56841162,-89.50503564,-966.6652396,4057.274542
1587.510338,-119.9890943,-31.76138947,-992.9796149,4051.749761
1604.025361,-166.3967232,32.31250466,-1018.967422,4046.28628
1540.578714,-148.7650549,101.6255481,-1044.604659,4040.885451
1541.591997,-43.73718616,174.564051,-1069.867469,4035.548608
1633.092261,91.61372984,249.0091209,-1094.732171,4030.27706
1512.437012,170.1890444,322.3971272,-1119.175282,4025.072098
1480.85781,161.4476689,391.8230726,-1143.173544,4019.934992
1460.146911,116.2370398,454.1830089,-1166.703948,4014.866988
1466.275858,102.0705958,506.3479961,-1189.743764,4009.869314
1395.756775,125.2417584,545.358855,-1212.270561,4004.943173
1329.920046,129.624035,568.6284059,-1234.262233,4000.089746
1266.536542,69.20399452,574.1362954,-1255.697026,3995.310194
1219.364103,-35.04727161,560.6010745,-1276.553558,3990.605653
1152.804798,-120.316182,527.6149973,-1296.810849,3985.977235
1082.864788,-154.0715504,475.729066,-1316.448337,3981.426033
998.9289516,-163.2851762,406.47902,-1335.445908,3976.953113
894.9863335,-187.3189949,322.3470582,-1353.783915,3972.559518
801.7547502,-216.4165862,226.6587672,-1371.443199,3968.246268
736.1605178,-194.4494199,123.4196596,-1388.405116,3964.014358
645.9853302,-84.47902924,17.10049093,-1404.651553,3959.864761
502.1815865,80.9302001,-87.61525805,-1420.16495,3955.798422
393.426851,223.3102648,-186.105055,-1434.928325,3951.816264
312.4025002,286.4569719,-274.0833721,-1448.925284,3947.919184
161.8992209,272.1034462,-347.8606716,-1462.140051,3944.108055
126.6870143,212.5334191,-404.5666809,-1474.557477,3940.383724
-90.53815059,126.4957904,-442.321589,-1486.163064,3936.747014
-205.8108643,15.8375046,-460.3423785,-1496.942981,3933.198719
-263.8109914,-102.2084139,-458.97613,-1506.884077,3929.739612
-379.9157566,-182.5533325,-439.657448,-1515.973901,3926.370438
-573.5397301,-187.5487178,-404.792753,-1524.200714,3923.091915
-692.400887,-130.1907295,-357.5796143,-1531.553506,3919.904737
-743.1359253,-67.66749145,-301.774146,-1538.022008,3916.80957
-866.3473828,-45.69961087,-241.4233596,-1543.596703,3913.807056
-1042.464087,-55.61291957,-180.5819593,-1548.268842,3910.897808
-1146.318291,-52.95949365,-123.0341764,-1552.030453,3908.082415
-1198.99561,-13.79069741,-72.04077772,-1554.874351,3905.361436
-1320.498041,38.54616466,-30.1293839,-1556.794148,3902.735408
-1399.023858,65.12615792,1.057126373,-1557.784262,3900.204836
-1584.04903,59.69492719,20.84382541,-1557.839926,3897.770203
-1567.993032,54.09479033,29.53347254,-1556.957192,3895.431962
-1642.039164,76.01831656,28.34324845,-1555.13294,3893.190539
-1741.753257,111.6873854,19.27442008,-1552.364883,3891.046334
-1820.212546,118.0885815,4.92581353,-1548.651569,3888.99972
-1840.684551,69.78986945,-11.73397276,-1543.992388,3887.051042
-1883.949222,-12.68600608,-27.61781747,-1538.387573,3885.200619
-1896.495731,-81.32929027,-39.77551864,-1531.8382,3883.44874
-1940.993959,-102.3313514,-45.63416691,-1524.346193,3881.79567
-1940.188907,-78.83276809,-43.20564975,-1515.91432,3880.241644
-1969.975574,-40.25884133,-31.2462627,-1506.546195,3878.786873
-1913.820019,-17.02798847,-9.357254336,-1496.246274,3877.431536
-1887.57114,-22.8250524,21.98025747,-1485.019854,3876.175789
-1880.093358,-49.64088955,61.43755745,-1472.873069,3875.019759
-1856.607887,-72.30711894,106.9343439,-1459.812882,3873.963544
-1784.290511,-63.14001083,155.7903926,-1445.847087,3873.007217
-1682.101268,-13.91611822,204.9208599,-1430.984297,3872.150823
-1656.418191,51.93747915,251.0602685,-1415.233937,3871.39438
-1569.926383,94.98629633,290.9984477,-1398.606239,3870.737878
-1468.232653,94.62239967,321.8112032,-1381.11223,3870.18128
-1385.786121,67.61606461,341.069259,-1362.763726,3869.724523
-1296.664852,47.27970027,347.0109539,-1343.573316,3869.367514
-1081.449864,45.21697736,338.6671073,-1323.554358,3869.110138
-1110.611956,41.01052485,315.9301426,-1302.720959,3868.952247
-940.6598899,12.56050097,279.563684,-1281.087966,3868.893671
-777.675718,-31.8006502,231.1531115,-1258.670955,3868.934211
-666.9524615,-61.82662277,173.0016503,-1235.486208,3869.073642
-548.2158453,-63.99537882,107.9802202,-1211.550706,3869.31171
-440.9146242,-58.06361429,39.34221065,-1186.882111,3869.648139
-277.0568152,-66.83349189,-29.48357064,-1161.498745,3870.082623
-173.0827115,-78.57510443,-95.10743772,-1135.419576,3870.61483
-18.54282058,-56.2109436,-154.3864387,-1108.6642,3871.244403
100.1932338,12.54015386,-204.6115255,-1081.252821,3871.970959
195.9147212,88.07996868,-243.6625467,-1053.206231,3872.794088
299.9348114,114.7794496,-270.1218246,-1024.545791,3873.713354
460.0386002,79.41660932,-283.3400982,-995.2934092,3874.728298
539.1695778,20.71544259,-283.4519313,-965.4715207,3875.838432
641.0109214,-19.34003398,-271.3410667,-935.1030644,3877.043244
738.196363,-37.42765933,-248.5594396,-904.2114612,3878.342197
750.081216,-52.80892485,-217.2064299,-872.8205908,3879.73473
904.3050793,-64.43328377,-179.7772814,-840.9547683,3881.220254
994.7123731,-47.78050983,-138.9913023,-808.6387201,3882.798159
984.8452342,4.01594186,-97.61142465,-775.8975596,3884.467808
1024.431766,59.33334886,-58.26689318,-742.7567624,3886.228541
1062.423977,83.95879597,-23.29030437,-709.242141,3888.079672
1138.738355,82.28995519,5.421015417,-675.3798194,3890.020494
1214.191584,78.18322627,26.5111244,-641.1962072,3892.050273
1069.984001,61.24254284,39.23317591,-606.7179731,3894.168254
1111.44294,-10.96998411,43.4754059,-571.9720191,3896.373657
1166.887969,-137.7029907,39.74479445,-536.985453,3898.66568
1173.236974,-230.9453998,29.11048988,-501.7855623,3901.043498
1101.571057,-190.6991211,13.11158781,-466.3997864,3903.506262
1014.614163,-27.52760667,-6.363969615,-430.8556899,3906.053103
1015.882335,128.8863641,-27.22089286,-395.1809347,3908.683128
1060.66926,166.6173676,-47.30879661,-359.4032532,3911.395423
968.3343512,109.8020291,-64.57501057,-323.55042,3914.18905
857.1794617,65.26556207,-77.20785228,-287.6502249,3917.063053
