IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,residual
117.8528267,206.2634297,635.3419382,261.8535302,640.8599142,-525.1353092,-295.6211872,-334.6826254,-56.40215246,-27.99504198,-32.5900056,3519.744683
117.5968465,204.7305197,636.4320407,296.9607185,596.2817432,-508.4179189,-303.2407067,-418.0292577,-32.07840142,16.77944593,49.51506724,3520.049903
117.3259652,203.1305127,637.4634099,332.8157009,554.3388837,-494.389356,-314.8790868,-444.3642251,-17.15910337,74.17627077,18.49945561,3520.341573
117.0473158,201.5061707,638.4728958,369.2221518,512.0387288,-480.0983798,-326.581106,-449.5308517,13.60423651,38.61924813,-28.77649598,3520.626086
116.7566548,199.8320971,639.4386194,406.2983711,471.1406564,-467.3837594,-340.6003528,-414.2986059,54.36829044,-111.1291164,-16.27249492,3520.89964
116.4665865,198.1839612,640.4254462,443.7064855,426.3299997,-450.191829,-349.7531046,-375.1966468,83.33194167,-97.30076834,33.63438023,3521.173548
116.1779842,196.5670362,641.4378847,481.4244193,377.2246412,-428.1145487,-353.4726623,-334.7400622,101.8185333,68.20322441,-34.9850435,3521.448594
115.8810933,194.9228564,642.4257029,519.7188195,327.9010439,-405.6427022,-357.1218799,-257.5825857,116.1364255,118.9680659,19.92713075,3521.71603
115.5787513,193.2684863,643.4035055,558.515131,277.1497862,-381.3909189,-359.0164965,-150.8908346,121.3005534,97.7861244,20.5475078,3521.978404
115.3268729,191.6877414,644.1993089,593.761978,232.0383272,-358.9377656,-353.6160011,-73.84733593,98.62991094,31.23653384,-26.21263476,3522.263064
115.1301332,190.1828105,644.7898456,625.0736669,193.7311879,-339.1034192,-340.8689859,-26.82393786,45.19034164,-128.8785028,-1.774998643,3522.571859
114.9644263,188.7267505,645.2659418,654.2921261,158.0470622,-319.1900086,-322.0918677,14.16315523,-34.83729468,-144.1400284,9.945908476,3522.893829
114.8457651,187.3423513,645.5760661,680.24618,127.1481797,-300.3285152,-295.7579338,34.42625586,-148.169836,-8.065860478,-8.36934794,3523.236695
114.7398393,185.9678038,645.8066633,705.3197237,97.93849298,-281.497523,-266.1962992,78.17881821,-192.4768542,37.75163247,-6.72503139,3523.582734
114.6456978,184.6022805,645.961669,729.5895276,70.21223946,-262.5172726,-233.3490317,148.3109227,-160.0174164,36.85753916,42.67231187,3523.931533
114.5951232,183.297281,645.9503304,750.7925936,47.51229467,-244.9291217,-193.6272555,210.7090442,-106.240316,59.06071461,-47.65967352,3524.298985
114.581949,182.0413307,645.7874483,769.3551426,29.31627137,-228.5544793,-147.7736286,275.2467837,-4.019267825,68.85652895,19.62005013,3524.681871
114.5696854,180.7959316,645.6147965,788.0862362,9.026788418,-209.1783703,-97.62509805,312.36941,49.12283869,21.34955079,-6.685580153,3525.063811
114.5599383,179.5649966,645.430113,806.886331,-13.34802148,-186.6895294,-42.78411631,315.2221193,43.40848481,-86.72993654,16.13389614,3525.445724
114.5670169,178.3605129,645.1720012,824.6250326,-34.8611471,-163.0372442,17.2758876,304.6265287,49.00905896,-94.51960914,-10.36179023,3525.833752
114.5827823,177.1746103,644.873333,841.9374243,-57.08075841,-137.1671912,82.28599039,270.9734437,41.44064544,-1.56345139,-24.01113115,3526.224303
114.638401,176.0457214,644.4230246,856.4832377,-75.06870369,-111.9628266,154.5428887,222.9246726,42.17408178,27.42704173,22.43059143,3526.631869
114.7365302,174.9768586,643.8110498,868.0618738,-88.38336608,-87.66174936,234.2957235,161.4213919,58.70523753,20.7673002,29.38148813,3527.057662
114.8556321,173.9434997,643.1177648,878.313949,-100.705488,-61.96704728,320.3126239,73.10175908,61.1087592,32.58900506,-33.01230542,3527.491848
115.0033806,172.9552661,642.3160496,886.6661436,-110.8478868,-35.53879564,413.2412783,-40.88314354,55.48088983,38.39385668,-23.28504776,3527.938009
115.1379574,171.9335251,641.5054776,895.9862803,-122.1706567,-7.908232287,478.257431,-112.2206576,39.9785952,10.29555212,29.92048575,3528.374242
115.2535106,170.8689246,640.7029282,906.6939167,-135.3555685,21.23032556,511.8115984,-136.9306079,9.832760929,-52.04928147,20.53386197,3528.797631
115.3758077,169.8063073,639.8403486,916.9878273,-147.9128208,51.18329472,530.7927412,-147.3302044,-29.94551954,-48.52011168,-32.00901184,3529.221341
115.4927766,168.7233228,638.9470672,927.7006234,-160.8636579,82.15485926,525.1682685,-125.2451464,-81.79740738,22.0371821,-1.876969743,3529.639082
115.6243768,167.660868,637.9815774,937.5002843,-173.0322483,114.4067195,514.7994783,-114.4416248,-99.79394779,30.77702605,7.52588145,3530.061609
115.7727423,166.6225642,636.9380056,946.2382007,-184.2123973,147.9016136,500.5868592,-117.9486534,-79.41246811,-6.81302649,21.46655513,3530.490005
115.9173044,165.5683618,635.8627897,955.3117557,-195.8958723,182.70976,463.5166631,-98.38231271,-45.09108455,-12.12110116,-23.02963355,3530.913369
116.0622111,164.5066568,634.7470563,964.4443821,-207.8355031,218.8999958,407.2596254,-65.07286802,16.01577237,-4.340927883,-6.850329591,3531.333929
116.2466519,163.5041119,633.4845304,970.8802898,-216.051507,255.2217706,357.4720868,-43.06572757,43.03313548,-4.800239399,15.11332844,3531.771569
116.4713501,162.5613006,632.0719787,974.5635446,-220.4025768,291.6036224,313.5920238,-29.90455423,30.3687039,-3.859579859,2.297591682,3532.226595
116.7202286,161.6516908,630.55438,976.6353086,-222.6379788,328.71144,265.3114602,-19.83809151,18.5351916,10.77683189,-4.331383714,3532.690922
117.0032378,160.7919795,628.9042767,976.3947723,-221.7285394,366.2250997,218.6203385,-18.33375079,-7.985704506,39.00195452,-14.76324163,3533.169577
117.2923521,159.9329277,627.1946846,975.7995507,-220.3508039,404.9005518,152.888683,-1.206596482,-10.47884489,22.20719484,16.10210582,3533.648195
117.5858819,159.0715681,625.4299377,974.969241,-218.6778824,444.8166817,66.48961379,32.64209105,17.30628555,-41.80588848,14.36656332,3534.125907
117.9061489,158.2463335,623.5503137,972.3396013,-214.5045503,485.335311,-25.6573123,66.94111899,44.22426336,-41.64018175,-18.40512856,3534.614082
118.2470771,157.4464325,621.5713723,968.3351666,-208.4066099,526.6332382,-128.4602937,107.1803724,80.78898704,16.4583087,-34.82364558,3535.109594
118.5718306,156.6389279,619.6478485,965.8369949,-207.7275215,560.9782375,-203.136594,129.4102321,83.15606106,26.3744051,16.07313841,3535.596439
118.8793413,155.8249276,617.7879766,964.9501273,-212.9404359,587.499723,-244.379944,129.7792315,44.35283978,4.795200488,103.9966737,3536.074339
119.182717,155.0123641,615.9295982,964.6147065,-220.9922318,609.9384622,-274.1227358,123.6614786,-6.345357988,-8.074154002,-109.9234892,3536.548642
119.4720769,154.192943,614.115167,965.6098919,-233.9265568,626.0203967,-280.9342517,103.971863,-81.72694529,-28.65569113,-6.69399859,3537.015105
119.7742093,153.3951473,612.2404076,965.8871225,-246.9696319,640.027017,-283.9184805,80.68099097,-113.2160465,-18.21686155,44.91035293,3537.485773
120.0898668,152.619456,610.3017283,965.3872096,-259.9602902,652.1121716,-284.4356199,54.91316888,-93.14982147,29.91772551,-6.966549357,3537.960954
120.3969042,151.8444198,608.3890819,965.8268244,-277.1195914,658.0444796,-262.6116661,15.3689887,-65.35388485,31.91691701,-8.063351249,3538.430878
120.7005372,151.0757189,606.4823581,966.8096471,-297.5439356,658.5735027,-222.0140766,-36.00019866,-11.30549139,-6.922772483,0.32681052,3538.8979
121.0195383,150.3237617,604.4907927,966.8080736,-316.7412813,659.5241822,-196.4444797,-72.36468035,19.64172248,-15.05368874,2.706461152,3539.369598
121.3526322,149.5868598,602.4186615,965.9180387,-334.9114903,660.7427663,-185.8999979,-92.9703405,21.02093418,-5.317855578,2.464426174,3539.845366
121.6940227,148.863702,600.2974173,964.6316519,-353.6864522,659.7959251,-176.1129049,-109.5089916,32.29725941,-2.550896691,-0.093767409,3540.323034
122.0478957,148.1563739,598.1063306,962.6071984,-372.0454867,658.01525,-175.2663797,-115.1321786,40.84139218,3.69619306,-15.39086017,3540.804271
122.3968496,147.4526148,595.9245712,961.2384289,-393.86131,650.6807462,-157.9389916,-128.459727,45.81091953,3.779629005,15.26445573,3541.281814
122.7397946,146.7519064,593.7574921,960.6164784,-419.4177418,637.3758335,-122.1756232,-150.74992,50.69800318,-4.896799857,5.595348619,3541.755228
123.088585,146.0618573,591.5496693,959.7873235,-446.0074202,621.4544667,-87.18448067,-166.9922836,45.82983378,-0.652654645,-6.414288348,3542.229392
123.4391268,145.3796089,589.3197232,959.0802988,-474.5538015,601.7604674,-47.06735587,-181.2716232,31.38502523,15.03626279,-12.89033052,3542.702598
123.8248681,144.7431037,586.9418302,955.9608711,-499.3813647,583.5516435,-12.35895282,-180.577703,19.43135609,11.40774463,18.19649981,3543.190103
124.2501948,144.156729,584.3983456,950.0923514,-519.6856009,567.6321937,13.91782972,-161.7449684,8.757989532,-9.579265748,-14.12965282,3543.693854
124.6962661,143.6004627,581.7625279,942.9179539,-538.8450394,550.6194683,41.08015745,-133.6392832,-6.777462395,-17.54409279,3.993665299,3544.205376
125.1728457,143.0852666,578.9973878,933.697822,-555.1977584,534.0468159,65.67685461,-91.90327071,-25.10175559,-16.94628742,11.57296809,3544.729111
125.6632834,142.5910323,576.1631986,923.6840654,-571.4398786,515.5408508,89.46854552,-40.2156192,-46.53845108,-4.442324884,-17.19205516,3545.257353
126.1663465,142.1165228,573.2648226,912.9732749,-587.8125323,494.8191597,113.1447395,21.18682768,-71.7184986,26.38756377,21.47222244,3545.789551
126.6991236,141.6816431,570.2389037,900.2763904,-601.4847507,474.414637,132.6909908,98.33823589,-99.21554555,25.4802058,-11.82338136,3546.333547
127.2584454,141.2825958,567.0969129,885.8332941,-612.9831117,453.8311684,148.4228518,190.892333,-129.2380924,-7.922563501,-21.12170971,3546.887876
127.8160363,140.8898532,563.9497935,871.8141673,-627.4346598,427.8518433,175.4012772,239.7224703,-119.6875472,-10.97985752,24.23675614,3547.439867
128.371919,140.5037414,560.7979446,858.221761,-644.8837929,396.3548093,214.2612035,240.2282729,-65.97815014,8.585026352,9.707707451,3547.989558
128.937865,140.1362955,557.5946033,844.1522898,-663.1820779,361.5156714,257.8880963,220.45378,12.05779808,-6.609997232,-12.86652019,3548.542196
129.5070151,139.7804759,554.3668572,830.1345763,-683.5972606,322.0014786,310.1544305,164.0469865,126.8033151,-49.2694144,-12.85317897,3549.094719
130.1006863,139.4592391,551.0322293,814.5420211,-702.3691149,281.4816207,361.2835329,107.1561845,185.2750482,-31.95730423,17.59911868,3549.656738
130.7204663,139.1743268,547.5845693,797.2552027,-719.2325331,240.1787317,410.5095813,51.83742171,179.6078419,42.0226572,-20.28723796,3550.228972
131.3502283,138.9087339,544.0868198,779.5109472,-737.0971071,195.1406757,465.9371102,-34.37079062,165.4530002,60.12161583,-2.935412023,3550.804179
131.9948868,138.6678243,540.5200437,760.9361345,-755.1138135,147.1593724,525.3970332,-144.2412171,118.5189345,33.75251164,70.93371027,3551.384579
132.6099976,138.3622327,536.9821437,744.4713363,-770.1055069,106.5167232,563.156266,-207.6357584,74.69446833,6.969552457,-69.26780612,3551.946351
133.1893347,137.9811259,533.4897839,730.5481548,-782.0655636,73.9041893,577.5689648,-222.2315772,39.08089303,-40.93194223,-2.129672736,3552.486309
133.757307,137.5703268,529.9833016,717.5180924,-791.8699577,45.04600725,579.184547,-216.7447539,-26.44816046,-55.14498542,32.1010365,3553.017239
134.300625,137.1035324,526.4926734,706.265983,-798.6740842,22.81935203,560.826234,-172.7835826,-113.949812,-28.94420074,-32.01877319,3553.532053
134.8410806,136.628169,522.9762253,695.391652,-804.9836199,0.579894841,539.210851,-139.8312698,-167.9364955,2.622180109,21.77857369,3554.042759
135.3799036,136.1464823,519.4307813,684.8126894,-810.8203839,-21.88387824,514.8518185,-120.4465699,-188.6354699,54.21614084,10.84849298,3554.549993
135.8940202,135.6107255,515.9047346,676.0415681,-814.1720043,-38.65714186,472.926769,-74.12963576,-197.3255251,47.45149974,-9.106274276,3555.041264
136.387263,135.0293691,512.3909345,668.8345919,-815.5083695,-50.98465588,416.5657074,-11.21676959,-180.3838322,-26.90784935,-34.95508451,3555.518695
136.8976861,134.4731125,508.7950734,660.6130571,-816.0271213,-65.22666612,361.1111992,46.64181603,-131.9154913,-34.34887393,41.20405809,3556.00215
137.4249711,133.9407628,505.1168054,651.3933599,-815.555587,-81.09699829,305.790076,102.5745381,-49.52834743,12.37506976,-7.26605769,3556.491407
137.9526919,133.4026485,501.3982585,642.2998982,-813.7912599,-96.25113031,245.0146806,160.1240699,76.52415863,4.352977525,-3.714960135,3556.977967
138.4898353,132.8752728,497.6167672,632.7226157,-810.9623569,-112.1273279,182.2200861,214.8858506,250.8911383,-39.56146803,-4.466913879,3557.466501
139.0071915,132.3028659,493.8419388,624.6269761,-805.7463328,-123.2415764,103.9990305,290.2774119,303.4741193,-31.5067492,4.883502834,3557.941622
139.5022532,131.6807149,490.0798223,618.1837648,-798.0443483,-129.1783341,9.326400558,387.3355503,222.2623986,17.15189306,-16.00212939,3558.402014
139.9965541,131.0493136,486.2778916,611.9397047,-788.6600235,-133.7580072,-92.54376813,491.1750503,93.87632414,55.93452805,0.72346937,3558.858963
140.483094,130.3952447,482.4526886,606.3663251,-777.2589176,-135.6634418,-204.8494797,607.2265946,-127.1570529,98.69632297,65.72984741,3559.308775
140.9863455,129.772983,478.5595456,599.905009,-767.0539356,-142.9698159,-301.5353995,651.846243,-220.890221,53.84687931,-55.14267755,3559.765044
141.5107652,129.1916347,474.5888315,592.2641241,-758.406102,-156.8105117,-379.2155731,615.3905829,-166.8534702,-94.83358781,-41.67686532,3560.230172
142.039488,128.6152454,470.5740398,584.5376485,-749.5267525,-172.3681872,-452.6523398,541.2504618,-109.7786605,-127.0248807,70.74900681,3560.69493
142.579868,128.0599837,466.5013462,576.2559906,-741.3242734,-191.9997907,-514.2683804,405.1602012,6.766594977,-54.37512398,-32.29980226,3561.163386
143.1222938,127.5028157,462.3852935,568.0151656,-732.0850947,-211.8462512,-577.1625194,251.7802831,74.55719997,1.628050672,14.44271449,3561.630048
143.665441,126.9409173,458.2284539,559.902402,-721.6653845,-231.5543312,-642.3500009,83.60591155,74.94888177,82.94200742,-20.99848942,3562.094191
144.2206512,126.4001422,454.0111715,551.2028248,-711.7180824,-255.1504316,-696.5091894,-143.6133115,106.3712167,88.17770808,12.89513112,3562.562169
144.7859765,125.8758184,449.7363368,542.0383215,-701.8920219,-281.8725749,-742.1766432,-421.5874914,140.5355389,-3.813002042,11.03687281,3563.032868
145.334856,125.3119889,445.4579246,534.1383353,-689.5500196,-304.4088677,-801.7499338,-612.5977485,127.8910759,-44.68374927,-20.15568076,3563.491819
145.8665678,124.7073576,441.1777392,527.5537186,-674.677767,-322.6862095,-875.2880055,-710.0483489,73.97856606,-57.75996448,16.47769963,3563.938646
146.3926505,124.085854,436.8715695,521.531025,-658.3127092,-339.75274,-953.5335472,-774.6042819,-19.95901582,-14.6685635,-11.32984146,3564.3796
146.9063338,123.4332779,432.553238,516.5128268,-639.7969668,-353.7927587,-1041.971782,-769.704214,-165.845602,114.8809425,4.573708152,3564.810997
147.4259751,122.7888615,428.1863266,511.3123909,-621.098786,-370.1526676,-1123.849087,-787.8562917,-213.655273,84.87883574,0.826831187,3565.242885
147.9528086,122.1552026,423.768256,505.8507987,-602.3361405,-389.199584,-1197.973247,-834.4577898,-154.1424283,-105.8290066,-2.754804649,3565.675935
148.4720204,121.5008913,419.3287459,501.0910411,-581.9819818,-406.778749,-1277.140106,-831.8703232,-69.81446497,-103.6771746,5.618042677,3566.102058
148.9876316,120.8345367,414.8597964,496.7744307,-560.4687068,-424.0892882,-1357.535784,-799.4691917,77.67816955,59.39882928,-18.40387836,3566.523455
149.5404314,120.2291503,410.2552662,490.1088158,-538.6224447,-438.7882075,-1391.582883,-731.1938271,138.7022752,80.3275983,16.06265582,3566.961169
150.1328098,119.688459,405.5078921,480.9259735,-516.3515705,-450.1687394,-1375.746412,-615.9232075,96.99044674,8.90492363,15.84304406,3567.41638
150.7484373,119.1842281,400.6618545,470.3564796,-493.5705858,-460.1784335,-1329.489559,-468.6884956,56.34865399,-49.89649098,-7.336842832,3567.880754
151.3986321,118.7365698,395.6873929,457.6250074,-470.4702475,-468.0120598,-1239.267476,-283.884035,-22.05929724,-143.4233886,-44.95121181,3568.360114
152.0563334,118.2958439,390.6526714,444.5732948,-446.1967355,-474.0137585,-1135.269092,-43.93164388,-61.56357451,-85.88181672,54.82808873,3568.840388
152.7207366,117.8606563,385.5598017,431.2583746,-420.7427427,-478.2739382,-1018.178119,252.4669048,-48.02828776,146.6090329,-36.10358431,3569.321165
153.4155481,117.4738721,380.3478386,416.0627375,-394.6957094,-479.8550466,-860.5133423,603.4544427,-50.03279367,170.4119243,5.145815921,3569.814713
154.1356729,117.1260977,375.0294803,399.3337947,-367.8810116,-478.7717146,-667.6880601,1014.77291,-46.83643256,9.639511449,43.0313766,3570.318375
154.8571814,116.7761956,369.6699275,382.7302169,-340.2304339,-478.2229939,-469.0146785,1246.723004,-37.09990961,-44.64027496,-52.90819535,3570.819961
155.5813228,116.4265435,364.2661213,366.1694051,-311.8019402,-478.2874669,-262.9142497,1277.445284,-27.45869068,-55.31718774,37.91073422,3571.320125
156.3166509,116.0914173,358.7939023,349.0557455,-282.5094314,-477.3718327,-38.12735247,1225.504,-1.878803389,-62.24864653,-10.43883382,3571.823184
157.0578063,115.7616616,353.2679275,331.7624504,-252.3499206,-476.2556687,198.9274447,1023.608027,38.83578776,-22.58306631,-39.01886316,3572.326413
157.825851,115.4740911,347.6317757,312.8388754,-221.5295318,-472.7633967,473.967293,811.7269992,68.38362622,10.78177809,47.56204311,3572.840596
158.6223551,115.2313908,341.8810757,292.1775494,-190.0462734,-466.6720186,789.2121261,598.1695015,87.79500874,42.75838709,-17.01563057,3573.366528
159.4327984,115.0083638,336.054946,270.7829588,-157.7991401,-459.6782095,1127.19955,253.3543752,109.4579395,42.34859267,0.80103477,3573.89679
160.2622479,114.8138618,330.1397549,248.3071231,-124.8343283,-451.2545265,1494.322697,-195.1186621,127.814413,-3.715634752,2.219078195,3574.433976
161.078172,114.5875832,324.2163479,226.9569475,-89.95716138,-441.5066869,1757.171816,-469.2475631,115.9154901,-20.21866498,-2.107390179,3574.96111
161.8761082,114.3214192,318.2960528,207.0381787,-53.04256943,-430.610813,1900.86086,-560.6719629,71.34250835,-15.46194511,3.21628434,3575.475879
162.6752936,114.0506114,312.3302157,187.2435099,-14.68706285,-418.112682,1992.997857,-584.503894,2.286377073,-11.5302749,2.151769325,3575.98828
163.4662636,113.7576409,306.3423583,168.216305,25.45255319,-404.0714046,1994.893039,-468.5092001,-99.61043534,5.073897821,-18.77439222,3576.493375
164.2647622,113.4720338,300.2938726,148.894345,66.71569412,-388.7677972,1979.782624,-409.6328303,-163.2060911,10.08556222,18.89841716,3576.999407
165.0722071,113.1963582,294.181062,129.1822826,109.0683919,-372.1450624,1951.434085,-418.8805492,-183.7562111,2.123330392,-0.823005092,3577.50711
165.8723155,112.9002726,288.0440755,110.1837073,153.1503135,-354.1084774,1838.215734,-336.4428714,-203.3432658,13.21665039,-4.906427125,3578.007973
166.6682045,112.5896016,281.875181,91.68922581,198.8382651,-334.697453,1653.683397,-204.1139685,-204.0054027,39.68335002,-2.344024838,3578.503624
167.4889525,112.3174685,275.6006061,71.72045319,245.2654489,-313.0667482,1501.040274,-122.2048795,-162.2170107,33.67538038,3.220893708,3579.009161
168.3348246,112.0842636,269.2194485,50.25975816,292.4503971,-289.1226336,1378.704308,-80.51944299,-76.90812592,-2.904136281,-2.653374233,3579.524713
169.193762,111.8680179,262.76232,28.1302334,340.7412581,-263.2811976,1244.54042,-59.44217314,56.3823973,-65.88828568,5.239226178,3580.044021
170.0729815,111.6818741,256.2107906,4.841510482,389.935429,-235.2963354,1122.90565,-81.22221146,246.1547067,-167.3647712,21.10954689,3580.570828
170.9511535,111.4866545,249.618487,-18.15505797,440.7268243,-205.5928524,932.4417501,-46.02152273,322.0553538,-97.20082721,-5.674000303,3581.094037
171.8268255,111.2796729,242.9889702,-40.75949513,493.1699086,-174.186612,666.7644318,49.72273776,272.6991397,160.5961525,-114.6646215,3581.61289
172.7165511,111.0912138,236.2802917,-64.09698342,546.7616941,-140.6393718,385.4595554,138.6383658,188.2271497,196.5690515,79.75649804,3582.135984
173.6155499,110.9124685,229.5043718,-87.84143032,601.6669569,-105.0230074,69.29949498,242.8272602,23.99114266,36.12863048,161.1077331,3582.660829
174.4891026,110.7204995,222.8313208,-109.4004655,648.8439656,-75.77337343,-168.1141164,299.6178619,-65.74377161,-45.44117166,-186.9428613,3583.17301
175.3354893,110.5163003,216.2738342,-128.6325509,687.3173175,-53.67747759,-309.6200582,296.4148617,-65.78114333,-119.5258381,-15.99273497,3583.672
176.1675402,110.3042985,209.7607689,-146.5168701,721.4405557,-34.81577084,-423.0650295,278.9167937,-88.60129766,-84.72939417,85.4056414,3584.162764
176.9756282,110.078672,203.3403469,-162.3307176,748.5747379,-21.60521425,-474.6374499,228.0665174,-95.86110495,107.1223587,-17.58512515,3584.641351
177.783591,109.8597655,196.9050026,-177.8260045,773.7881451,-9.073028285,-516.7566416,163.3261059,-100.6715435,106.390612,0.915929859,3585.118066
178.5919143,109.6476412,190.4517784,-193.0392558,797.2747124,2.978323937,-553.7918992,88.0797164,-113.3919701,-70.2564379,-41.11761031,3585.593087
179.3799603,109.4269591,184.0783141,-206.4386732,814.0857423,9.872141689,-529.011558,-24.43441557,-97.13071245,-89.62819813,44.27274919,3586.057691
180.1521308,109.2016195,177.7649939,-218.3459967,825.1239199,12.52456203,-452.2287218,-170.4537584,-55.9156674,-3.862431145,-10.43444337,3586.513793
180.9272785,108.9769763,171.4049567,-230.206847,837.0717265,16.86042081,-428.6742414,-255.6028987,-22.26239182,19.60326653,-5.556830337,3586.968584
181.7040828,108.7515012,165.0032906,-241.9251728,849.7514774,22.70824446,-459.0508206,-275.3790432,8.065265803,28.10355577,4.556162471,3587.421456
182.4759443,108.5249966,158.6007338,-252.9838742,860.4103868,27.72357069,-498.2128881,-272.728642,48.91668057,29.24579726,-4.462744986,3587.870039
183.2469255,108.2982529,152.1734795,-263.6955811,870.5812996,33.27273727,-571.9077513,-222.8365453,94.81985328,1.405536312,6.995943678,3588.31585
183.9996687,108.0634376,145.8139253,-272.7433035,874.8401892,34.4932519,-602.6987407,-187.3976519,110.6463069,-11.52170851,-5.397379047,3588.752004
184.7327909,107.8200695,139.5296749,-280.0201981,872.7220064,30.99781707,-584.6580858,-170.4588727,93.74222734,-13.03779111,-1.867603228,3589.177965
185.4578638,107.5723975,133.2570687,-286.4077191,868.0899042,26.25577248,-577.1280441,-120.0796139,57.02394177,-9.963788843,3.223985921,3589.598232
186.1706036,107.3184221,127.0187349,-291.5803149,859.624084,19.10111162,-562.2811606,-49.40008514,-9.806131757,6.329272664,2.214364718,3590.011099
186.9008284,107.085026,120.6830065,-297.7208155,853.3059667,15.35774339,-554.2711775,-2.95182745,-43.59212728,8.732660114,-2.988868587,3590.429585
187.6523492,106.8750066,114.2317147,-305.1107705,850.0616357,15.91627032,-560.7741719,21.58257385,-40.20237312,-2.698583839,-1.218947578,3590.855297
188.4077111,106.6740257,107.744683,-312.4625417,846.0461102,17.13991304,-562.0730278,36.57194663,-39.57909034,-3.365224318,2.384760361,3591.280734
189.1754651,106.4896578,101.1838427,-320.40199,843.0102825,20.74361366,-563.6695454,31.50509799,-26.2207624,2.082718575,-0.627998711,3591.709618
189.940632,106.307095,94.61261517,-327.8381612,838.2784867,24.09471003,-570.9125872,45.5703335,-19.93756853,1.851321694,-0.202167155,3592.13529
190.7018221,106.1252365,88.03739024,-334.6671767,831.5370818,26.9203013,-582.3083846,80.38545339,-24.95071361,-1.017031779,0.198866846,3592.557154
191.4740472,105.9581491,81.39293354,-341.984341,825.6661415,32.06197493,-600.2957152,107.8192247,-19.16295644,-1.576895901,-0.154375398,3592.981813
192.2542478,105.8028444,74.69222814,-349.56567,820.112623,38.99638131,-626.0283592,136.4167731,-7.555635635,-1.108930711,0.095590389,3593.407907
193.016225,105.6384174,68.05636379,-355.4756131,808.9503839,42.13850015,-626.3262506,151.8785831,-1.318838368,-0.332712943,-0.009296539,3593.824238
193.7596877,105.4649104,61.48718943,-359.689908,792.0481302,41.40015434,-599.0480926,149.7833363,1.563904303,1.47559952,-0.105615201,3594.230704
194.4952412,105.2904563,54.93494503,-362.9922339,771.8909666,39.14307086,-561.0810481,142.9098817,2.95716723,2.314044412,0.135702617,3594.631806
195.2163154,105.10991,48.43015462,-364.8957374,746.9706892,33.96806819,-503.6803394,126.4306374,0.832336487,2.128466632,-0.145245502,3595.024744
195.9420819,104.9392212,41.88543779,-366.8109919,721.4665476,29.88316073,-446.500474,101.4305282,8.175879292,0.430238937,0.050600959,3595.417769
196.6737309,104.7793823,35.29532486,-368.8244117,695.6401571,27.16186431,-391.2194098,68.65199259,25.78373661,-3.390545192,0.156786166,3595.811392
197.3962452,104.6182221,28.72881826,-369.8271096,666.1429507,22.65068237,-320.6512202,23.05183283,45.91170579,-6.60120067,-0.170101919,3596.199175
198.1138377,104.459295,22.1667743,-370.1278339,633.883349,17.24184513,-239.0993831,-35.38311015,71.7690611,-9.407964086,0.171193421,3596.582935
198.8440765,104.304875,15.50397188,-371.0860657,605.7630912,19.63041502,-174.4464114,-69.69747217,72.06214717,-5.14151364,-0.016246409,3596.969132
199.5870114,104.153852,8.737782004,-372.7104989,582.0826586,30.34753956,-127.2691963,-77.47653985,43.2627577,7.506116136,-0.799165878,3597.357683
200.3373485,104.0076921,1.904224739,-374.5781825,560.2306324,45.95475029,-87.34256916,-76.5776522,2.71803525,20.61579258,1.343096551,3597.746832
201.0996971,103.8667149,-5.024911627,-377.0463971,542.0889398,68.88310635,-61.96862833,-57.08762583,-58.43631662,35.98119155,3.22598396,3598.138246
201.860258,103.7266676,-11.97210069,-379.0584823,522.8555697,93.38981909,-30.85532265,-41.88679319,-88.15163005,23.68716219,-2.391777363,3598.52663
202.6187557,103.5876554,-18.93546144,-380.5911058,502.3902735,119.3294208,6.765441612,-32.5785564,-81.41839903,-20.48552858,-12.74438822,3598.911892
203.3861614,103.4520288,-25.97882904,-382.4877425,484.772674,151.7743239,34.41157013,-9.22221433,-70.89447411,-51.1296259,3.227976728,3599.298151
204.1597854,103.3189107,-33.08723465,-384.5416983,469.0811786,189.6632988,56.18540631,23.35297308,-42.88014268,-74.29339512,32.31655096,3599.684367
204.9322591,103.1909381,-40.20930358,-386.1615664,451.5313583,227.9098924,85.32423473,34.70367019,-15.93708407,-34.68668067,-44.23586734,3600.068149
205.7043574,103.0685468,-47.3490448,-387.404308,432.3469049,266.8026088,120.9385148,24.4663179,6.899740046,82.48543074,37.89112022,3600.449811
206.4779465,102.9498537,-54.52201552,-388.4247536,412.7925049,308.1939121,159.3477595,3.864261775,46.27649131,86.8821462,-25.65795502,3600.829848
207.2514682,102.8356136,-61.71699224,-389.0957903,392.0210965,350.9622583,203.5706796,-34.92328196,98.00663796,-17.40688258,6.54742237,3601.20777
208.0324494,102.7249852,-68.98278829,-390.0090044,373.443252,399.626298,241.3177571,-69.14189364,104.7134686,-46.3320454,3.051338128,3601.586183
208.8213355,102.6178039,-76.32257884,-391.1988789,357.2922516,454.5448126,271.9715219,-97.77581082,63.75989677,-31.37121818,-2.044364531,3601.965229
209.6132387,102.5151403,-83.70368554,-392.2763613,341.2275857,512.641064,304.0348895,-138.8694055,-0.477688312,5.911148486,0.340813978,3602.34326
210.4099514,102.4168092,-91.13774301,-393.3813047,326.0598932,575.0199378,334.7196717,-187.6724737,-103.2944633,97.19989588,-9.20107159,3602.720897
