sub1,sub2,sub3,sub4,sub5
3731.234244,712.3784689,115.5999288,1014.233173,-138.885814
3730.741596,684.3226736,277.554948,1065.687176,-126.8763934
3730.460959,658.9467748,276.6214889,1082.529139,28.80163773
3730.247946,633.9911969,155.5712497,1095.6769,-48.90729168
3730.095938,609.4020095,232.3788353,1105.894655,-358.1614385
3730.155048,587.1975605,299.6362387,1086.452847,-397.3116943
3730.400309,566.9654486,219.2756046,1043.140122,-218.5314839
3730.600114,546.6371526,278.5944017,1000.841929,-196.8735977
3730.758221,526.3286915,378.9142428,957.9524412,-259.7835972
3730.974264,506.8100039,186.9213543,905.8299198,-267.7955415
3731.19447,487.6268324,309.691589,849.921507,-272.8643987
3731.600621,470.6100687,329.7604384,767.6078211,-223.1789493
3732.208903,455.9105767,292.8204051,657.1673901,-100.5472754
3732.887739,442.2844601,310.6253162,533.8696514,39.28283304
3733.681375,430.1828258,340.3468573,392.2050058,213.1039359
3734.423333,416.8140655,286.6698868,283.0400164,285.4626978
3735.08552,401.8058499,327.2624919,212.6756324,237.180506
3735.780746,386.8308497,336.40733,152.8772315,289.4338436
3736.459897,371.0859313,268.9388985,118.3588263,416.7964467
3737.192677,355.9414123,390.0573461,82.9008644,304.3677002
3737.988627,341.5327385,290.7159962,44.5598002,-33.55716165
3738.769762,326.4690117,353.0537276,29.5798903,-151.9023917
3739.550806,311.0320662,302.4030241,32.8701152,-86.27601217
3740.507779,297.7480739,346.1455458,11.7966125,-86.94801054
3741.645738,286.6535531,390.7663396,-33.6542712,-74.3813594
3742.890036,276.7191217,271.4405084,-86.03828782,-111.8213777
3744.285965,268.5818019,294.5359569,-155.7706856,-232.3130381
3745.712018,260.4122902,368.2034247,-210.7083066,-241.049426
3747.160796,252.0983043,315.8289824,-248.586177,-150.9219054
3748.731198,245.0834525,296.3266019,-293.8562128,-83.81504016
3750.397158,238.968042,269.6015016,-339.1988751,-6.45782662
3751.908029,231.7449816,335.1986674,-375.4811305,-33.10054723
3753.250567,223.3798277,248.5361867,-404.3486584,-191.3379236
3754.524709,214.5366974,314.2108567,-424.7348395,-232.4474242
3755.661624,204.6824573,277.9232063,-434.5678047,-177.109483
3756.8305,195.329697,278.06639,-444.7403646,-104.6562223
3758.036942,186.5149028,304.1987753,-454.9683407,33.50772094
3759.134951,177.0100499,261.3171663,-457.955959,151.213792
3760.157027,167.1096588,312.9107535,-455.7528698,244.0854312
3761.249048,157.7537469,270.0222435,-445.7875098,287.0424714
3762.403837,148.8639747,292.402999,-426.9029126,253.0521015
3763.570814,140.1711707,293.7493236,-401.5604694,232.5591617
3764.783124,131.8803929,289.1491602,-368.726034,212.2133565
3765.91288,123.0836386,292.6244077,-327.4957266,171.2448003
3766.951292,113.7252272,294.3188973,-277.8244814,124.0490645
3767.987487,104.4109247,299.5211212,-219.0850963,69.0555628
3768.991249,94.9258513,302.7309445,-150.885988,7.867943693
3770.167035,87.1884745,304.4890667,-102.1135421,-36.18103351
3771.543273,81.4412106,303.5189104,-75.3395935,-59.55380116
3773.000821,76.6170189,303.5930298,-56.51966165,-73.5112082
3774.599636,73.2730225,299.9643489,-53.76634898,-70.57065861
3776.241329,70.4359032,296.2472259,-50.05785586,-69.38660151
3777.917826,68.0348165,293.0520533,-44.44450906,-70.61018676
3779.732063,67.0553734,288.0352077,-52.64050637,-58.51213733
3781.665166,67.3110022,282.8976459,-71.31626161,-36.73755249
3783.536873,67.2078787,275.1576204,-79.88836839,-24.21400388
3785.346393,66.7489771,271.0944936,-78.7070206,-20.58284231
3787.169406,66.5916798,268.7175931,-75.6255986,-22.91307974
3788.961777,66.3493234,267.3792276,-65.7205367,-36.17979086
3790.857288,67.228523,256.9401237,-65.4094271,-37.82650736
3792.865747,69.3176378,256.1011087,-75.7949162,-27.52957745
3794.884782,71.7046979,248.0305956,-84.7579243,-17.07215122
3796.944976,74.6671803,238.5592018,-96.0624076,-1.37895036
3798.886484,75.1956545,237.9847314,-91.2491799,-6.807690811
3800.68201,72.8866516,243.1245954,-67.2133845,-36.46987269
3802.428592,69.3516142,211.4432072,-35.3787965,-48.5246171
3804.077183,63.694209,209.5259354,9.8585255,-47.60585306
