sub1,sub2,sub3,sub4,sub5,100mspd,10mspd
-2.145622403,-7.077069978,1.257676067,4.807602205,15.38741411,7.3939,6.5212
-1.932098921,-5.986179213,1.508654547,2.060647167,15.38897642,7.3724,6.4801
-1.701878924,-6.33636942,2.028701809,0.619201175,15.39034536,7.3632,6.4561
-1.453897023,-7.392663638,1.591669188,0.633380671,15.3915108,7.3465,6.4286
-1.198107043,-8.7168359,0.830311931,0.602065979,15.39256503,7.3096,6.3838
-0.931050489,-10.86219046,0.468463744,1.141301294,15.39347591,7.262,6.3305
-0.674951169,-11.62012948,1.318139804,1.222499171,15.39444167,7.2189,6.2824
-0.432869501,-10.92205179,0.252807687,0.676623774,15.39548983,7.1944,6.2526
-0.191673347,-11.0562539,0.087321147,0.504103941,15.39650216,7.1975,6.249
0.042163624,-11.62456842,-0.596217291,0.45108573,15.39753635,7.2196,6.2631
0.279375578,-11.31659073,-0.312125497,0.060843458,15.39849719,7.2487,6.2833
0.520921129,-10.4096012,-0.95536032,-0.585335437,15.39937583,7.2734,6.2987
0.755674149,-9.487999691,-1.543416684,-1.4545289,15.40027113,7.2874,6.3029
0.985751811,-8.383888724,-2.116143521,-2.636883699,15.40116414,7.2979,6.3024
1.231011933,-7.605013155,-2.036361756,-3.071512877,15.40187586,7.3131,6.3041
1.491626602,-7.284695124,-2.45168606,-2.687649821,15.4024044,7.3381,6.3129
1.759345106,-6.743004878,-3.465041714,-2.064122592,15.40282408,7.3773,6.3324
2.039088517,-6.120812927,-3.664897435,-0.926468485,15.40309033,7.4388,6.3677
2.316276151,-4.37431692,-3.85989934,-1.065393804,15.40333391,7.5335,6.4257
2.589905498,-1.291672284,-3.593871107,-2.667925756,15.40356365,7.6728,6.5137
2.871276025,0.317779435,-5.640527669,-4.652205502,15.40367771,7.8664,6.6382
3.157112094,0.572242741,-5.629427241,-7.503632901,15.40370531,8.1121,6.7995
3.419041227,1.628708357,-5.146926306,-8.49477775,15.40395447,8.4024,6.9945
3.655400843,2.9976776,-6.340895532,-7.326628303,15.40444539,8.7277,7.2185
3.877116741,3.931166581,-6.342873179,-5.710464888,15.40505474,9.0746,7.4632
4.076249465,4.683988128,-6.437568767,-2.908537992,15.40586917,9.4197,7.7101
4.271730985,4.535907742,-6.919036438,-0.625290095,15.40668781,9.7382,7.9387
4.463972641,3.3256162,-6.925032967,0.91793841,15.40750571,10.0049,8.1284
4.636296867,1.738817407,-6.838164864,3.174548587,15.408502,10.2021,8.2649
4.792171277,-0.436382024,-8.198771714,5.723342579,15.40963988,10.3428,8.3589
4.94779314,0.483718872,-6.134535599,7.492288123,15.41073546,10.4477,8.4272
5.102144297,4.94252027,-8.055119292,8.528655824,15.4117989,10.5374,8.4865
5.24934297,5.560181957,-7.148415833,9.015992489,15.41289842,10.6267,8.5493
5.392909711,2.854370055,-7.831091523,8.679818254,15.4139935,10.7046,8.609
5.518235167,0.695275191,-7.622633931,7.993876953,15.41524662,10.7518,8.6527
5.624125399,-2.274882347,-6.24000343,6.904089371,15.41667101,10.7474,8.6659
5.720406684,-3.336338556,-8.642909682,4.910685528,15.41815603,10.6838,8.6441
5.803470095,-1.873218263,-8.221744194,2.051750782,15.41974158,10.6138,8.6282
5.896852339,-1.36024962,-6.294971296,-0.062811196,15.42117977,10.6065,8.6714
6.003621457,-1.102761489,-6.354937273,-1.388360088,15.42243739,10.7322,8.8283
6.109818215,-1.260866987,-8.318395082,-2.714218897,15.42366275,11.0368,9.1327
6.22219715,-2.402001959,-7.572514585,-3.642465021,15.42478441,11.4553,9.5223
6.329060602,-2.575666414,-6.063961316,-4.465356689,15.42592382,11.8892,9.9044
6.429279129,-1.917714348,-7.853092026,-5.205565577,15.42709282,12.2343,10.1807
6.534634723,-1.474923434,-6.382594747,-5.375284391,15.42816785,12.4118,10.2796
6.642722729,-0.911049696,-6.459871211,-5.000975573,15.42917375,12.4547,10.2463
6.732527429,-0.001228653,-7.192713009,-4.228920356,15.43033459,12.4255,10.1562
6.803769859,1.169339465,-6.61139659,-2.95336619,15.43165346,12.3866,10.0838
6.864974322,1.834236289,-6.190390413,-1.07185902,15.43303882,12.3853,10.0837
6.910848665,1.944575421,-4.884148626,1.444177467,15.43454707,12.4127,10.1398
6.956672478,1.996813129,-6.824475,2.374973696,15.4360157,12.4462,10.2187
7.003380464,1.795088851,-5.137874496,1.541970609,15.43743457,12.4631,10.2869
7.038941836,1.947201945,-4.80449406,0.049418607,15.43893167,12.444,10.3159
7.066697427,2.541132453,-5.645589475,-2.712711772,15.44047137,12.3822,10.2997
7.102102739,3.881616705,-3.755491769,-3.330103589,15.44187591,12.2754,10.2383
7.145319545,6.211820797,-3.822834946,-1.497447555,15.44314216,12.1224,10.1332
7.191418433,5.932123331,-4.533425794,0.615555397,15.44432863,11.9271,9.9895
7.244476861,2.900292953,-3.370318876,3.89016104,15.44538802,11.7046,9.8208
7.292620616,3.294487989,-3.413230549,5.229667834,15.44645411,11.4731,9.6428
7.335576557,6.670160589,-5.516136336,4.222869225,15.44752996,11.25,9.4704
7.382881702,7.582254271,-1.557983306,3.074340588,15.44850674,11.0516,9.3167
7.432215981,6.944646325,-1.093934151,0.947661463,15.44941038,10.8899,9.1908
7.476652581,5.835701822,-5.469168383,-0.353509773,15.45032375,10.7698,9.0964
7.516820118,3.338563258,-2.596051986,-0.520571155,15.45123977,10.6883,9.0326
7.554598973,3.422183902,-1.821416423,-1.117500987,15.45213454,10.6368,8.9939
7.58848989,6.316953682,-1.997068996,-1.661400592,15.45302602,10.6043,8.9729
7.625321385,7.16622365,-2.693826102,-2.171552726,15.45383379,10.5832,8.9641
7.665498059,6.673541002,-1.604194284,-2.799397574,15.4545528,10.5698,8.964
7.704500371,6.768895271,-2.091360332,-3.147271716,15.45523641,10.5609,8.9699
7.743941913,6.699363789,-1.875356813,-3.243814366,15.45586548,10.5504,8.975
7.768648617,6.423265448,-1.838054944,-3.140468859,15.45660974,10.5311,8.9719
7.77672869,6.081073021,1.168900054,-2.754192266,15.4574905,10.4955,8.9534
7.776555288,4.991328402,-3.550238831,-2.066058003,15.45841315,10.4407,8.9158
7.76372565,3.117668467,0.071694212,-1.04251518,15.45942685,10.3772,8.8678
7.74599208,3.530611379,-0.416022867,-0.15102585,15.46044526,10.3188,8.8204
7.723905115,6.340623365,0.395447633,0.588561949,15.46146194,10.2775,8.7832
7.689643667,6.216197421,-0.309573281,1.451168163,15.46256403,10.2616,8.7638
7.644690507,3.531886704,1.155607031,2.324080899,15.46373486,10.2701,8.7654
7.60152881,1.597458356,0.553623924,2.732555726,15.46483318,10.3005,8.7913
7.56011883,-0.524449868,2.628761971,2.639709947,15.46585912,10.3505,8.8447
7.515321251,-1.400723458,0.754708209,2.173823293,15.46687071,10.4125,8.9226
7.470157083,-0.472059986,1.725467316,1.188602024,15.46783356,10.4555,8.9942
7.415139105,-1.247180834,3.081884964,1.291302401,15.46885436,10.4431,9.0214
7.349569146,-3.409048007,3.941296464,2.598241614,15.46994078,10.3411,8.9688
7.280596921,-4.959667264,2.245548919,4.202509492,15.47101193,10.1345,8.8199
7.206035737,-6.471859344,2.372151156,6.521580222,15.47209223,9.8631,8.6109
7.151602903,-7.63107962,5.424773477,6.851786435,15.4729168,9.5684,8.3786
7.120673461,-8.15615853,5.9683514,4.903683704,15.47344997,9.277,8.1439
7.099607348,-8.192006741,2.747214796,2.311351172,15.47383343,9.0056,7.9176
7.096044641,-7.531225836,3.95309708,-1.661904068,15.47398818,8.7571,7.7014
7.096883652,-8.20807408,6.641280591,-3.674137398,15.47404723,8.5302,7.4961
7.101459194,-10.34140227,4.822014017,-3.356088294,15.47401736,8.3124,7.2932
7.123321328,-11.21342013,5.210714811,-2.934375543,15.47375953,8.0822,7.0771
7.160158738,-11.17371403,5.503530789,-1.523272519,15.47329702,7.8317,6.8456
7.190804278,-9.578775395,5.225344206,-1.400223263,15.47285017,7.5668,6.6109
7.215534345,-5.804234672,5.158878258,-2.90259416,15.47241623,7.3052,6.3997
7.243385445,-5.32857386,5.362963968,-4.199676001,15.47190045,7.0885,6.2631
7.269396665,-8.195028049,10.68833503,-5.894058086,15.47135444,7.0208,6.2947
7.310053572,-8.845607514,2.142884609,-6.293865249,15.47060699,7.2273,6.5835
7.366773259,-8.24216151,1.817787602,-5.070200745,15.46964318,7.8192,7.1828
7.427514625,-7.722436359,11.54322297,-3.506889302,15.46858806,8.8285,8.0752
7.496246355,-6.414366749,4.771966188,-1.10124609,15.4674003,10.0746,9.1032
7.558082669,-5.245307467,4.701533154,0.529461208,15.46623044,11.317,10.0847
7.610439644,-4.233142875,6.917421664,1.160176743,15.46510482,12.3227,10.8493
7.66337397,-3.447363168,4.708918525,2.00114993,15.46392074,12.9295,11.2829
7.712450695,-3.125547385,7.872677717,2.617695963,15.46272301,13.2209,11.4642
7.763767848,-3.39424229,4.332385066,3.016638956,15.46145042,13.3459,11.5223
7.818128116,-4.422303731,4.373907447,3.280173556,15.46009461,13.4564,11.5874
7.868553964,-3.176842962,7.24218604,3.037377175,15.45872578,13.6717,11.76
7.916292907,0.511560884,7.015946192,2.278868743,15.45733127,13.98,12.0195
7.977080507,0.452290847,3.508713265,1.786165215,15.45575017,14.3362,12.3146
8.05132603,-3.051564194,6.352251365,1.534008805,15.45397799,14.6947,12.5937
8.132267321,-2.541124878,5.087071503,1.109702229,15.45208382,15.0165,12.8148
8.223916675,1.194091705,5.461007256,0.675328571,15.45002647,15.2903,12.9754
8.315342828,2.844962436,4.763035905,0.214742757,15.44791714,15.5113,13.0829
8.405829405,3.52263766,4.941158114,-0.298296336,15.445763,15.6751,13.1452
8.504187316,4.550402659,4.536319673,-0.734108793,15.44347393,15.7827,13.173
8.608030683,5.171413953,4.363530814,-1.091389302,15.44107408,15.8558,13.1891
8.695069758,5.734945112,4.178354319,-1.380806043,15.43879665,15.9218,13.2195
8.764090062,6.267900689,3.995248938,-1.567513988,15.43665445,16.0092,13.2914
8.823892831,6.724615306,3.892451186,-1.631734675,15.43455466,16.1412,13.4249
8.86832406,7.178971705,3.777403794,-1.5544939,15.43256162,16.3156,13.61
8.912365703,7.488900901,3.693061663,-1.275978898,15.43051885,16.5231,13.8286
8.956464996,7.670335008,3.570493134,-0.772056051,15.42842147,16.7529,14.0614
8.987611707,7.582722078,3.51515581,-0.039760595,15.42640533,16.9879,14.2866
9.008644632,7.184196316,3.434627041,0.952641213,15.42444065,17.1902,14.4747
9.032420904,7.024686519,3.389591353,1.464435727,15.42239182,17.3152,14.5933
9.058251122,7.098195197,3.323182714,1.439421452,15.42026581,17.3174,14.6082
9.081619362,6.991177289,3.185300496,1.264915796,15.41811024,17.1661,14.4973
9.105407643,6.81010409,3.154511588,0.74224753,15.41589453,16.8952,14.2879
9.118239262,6.307064501,3.041168684,0.453928424,15.41373805,16.5555,14.0208
9.119287413,5.400892116,3.008943546,0.452756974,15.41164934,16.1981,13.7372
9.11639262,4.718144149,2.993695522,0.283832119,15.40954575,15.8668,13.4732
9.106829091,4.212321444,2.940100004,0.084835743,15.40745575,15.5742,13.2409
9.108693645,3.734701318,2.892778776,-0.046722589,15.40519067,15.3246,13.0459
9.124457485,3.415618674,2.765669377,-0.147559669,15.40272452,15.1218,12.8932
9.143500689,3.116693268,2.652369776,-0.160278458,15.40016794,14.9666,12.7839
9.171094572,2.854125019,2.480417587,-0.066204021,15.39746581,14.8467,12.7046
9.198452836,2.73498493,2.325033114,-0.078672874,15.39470933,14.747,12.6382
9.224809786,2.746680509,2.15697324,-0.194568721,15.39190632,14.6525,12.5681
9.259252891,2.766898931,1.943405047,-0.291688031,15.38896201,14.5541,12.4842
9.300056688,2.806672265,1.725996672,-0.41470696,15.38589419,14.4542,12.3942
9.331182246,2.757188182,1.519536705,-0.449782372,15.3828701,14.3543,12.3064
9.352510516,2.578621618,1.330910673,-0.376226295,15.37989084,14.2497,12.2231
9.370703684,2.345281217,1.144570492,-0.280446178,15.37688666,14.1324,12.1415
9.381797534,2.012061987,0.974102521,-0.129632341,15.37389879,14.0014,12.0567
9.397610924,1.734107718,0.772807324,-0.034976255,15.37080378,13.8601,11.966
9.418964299,1.520691844,0.557955129,-0.012516567,15.3675929,13.7128,11.8677
9.436726895,1.29914657,0.341190422,0.018859318,15.36436128,13.5637,11.7608
9.453562414,1.108760559,0.118725493,0.02864693,15.36108095,13.4157,11.6483
9.464794416,0.917994754,-0.075815025,0.026818709,15.35800259,13.2717,11.5342
9.468935158,0.726036569,-0.237933682,0.019036827,15.35516236,13.1347,11.4225
9.470078729,0.584635799,-0.385445327,-0.025747749,15.35242296,13.0073,11.3169
9.466607719,0.491608833,-0.514475239,-0.10610521,15.34985997,12.8901,11.2183
9.459030729,0.386886881,-0.62707673,-0.16109054,15.34735233,12.7828,11.127
9.447558569,0.27753221,-0.732044164,-0.192071216,15.34489381,12.6843,11.0426
9.430406265,0.188145811,-0.820587771,-0.229204162,15.34261464,12.5952,10.9667
9.407578698,0.108323861,-0.868208283,-0.259198195,15.34049415,12.5259,10.9108
9.385791347,0.045452609,-0.946572934,-0.191901486,15.33831729,12.4887,10.8886
9.365246822,0.001589927,-1.034167278,-0.018983195,15.33608643,12.4958,10.9136
9.342600642,-0.023407672,-1.083228623,0.228083729,15.33389562,12.5521,10.9918
9.31950961,-0.026786279,-1.192923753,0.57673129,15.33169459,12.632,11.0955
9.291487848,0.103702558,-1.223795469,0.690092162,15.32964928,12.7015,11.1884
9.258088957,0.381237762,-1.253223397,0.540685114,15.3277746,12.7256,11.2332
9.222866906,0.579130564,-1.313297689,0.314376538,15.3259493,12.6779,11.2024
9.18474978,0.713202724,-1.294744281,-0.078684236,15.32421367,12.5714,11.1109
9.143602369,0.734593331,-1.341253901,-0.383825645,15.32243061,12.4296,10.9845
9.099776599,0.584263394,-1.356046063,-0.575163624,15.32057561,12.2768,10.8497
9.052529108,0.556561243,-1.372564273,-0.85321329,15.31874449,12.1357,10.7305
9.00189683,0.635123517,-1.395923242,-1.156489233,15.3168965,12.0215,10.6393
8.948701481,0.577916755,-1.407808419,-1.228461718,15.3150863,11.947,10.5855
8.892856207,0.430613739,-1.428340099,-1.06275963,15.31332205,11.9243,10.5777
8.833980437,0.237680291,-1.414738379,-0.732499566,15.31154063,11.9586,10.6196
8.772217845,-0.03895805,-1.444251508,-0.166728548,15.30975365,12.0331,10.6961
8.706091627,-0.163827585,-1.416827068,0.241400916,15.30811173,12.1254,10.7875
8.635420881,-0.119821692,-1.387850676,0.471654527,15.30661965,12.2132,10.8736
8.560990012,-0.212280991,-1.35697117,0.779613302,15.30521294,12.278,10.9376
8.482368606,-0.398523791,-1.285980931,1.072936289,15.3039305,12.3153,10.9747
8.400249289,-0.560525619,-1.232451732,1.287949216,15.30266946,12.3241,10.9837
8.314669761,-0.746728293,-1.161416131,1.436252776,15.30142354,12.3037,10.9634
8.224891882,-0.906378356,-1.082188742,1.474430169,15.30027703,12.2531,10.9131
8.131035825,-1.02678263,-0.992848532,1.38250538,15.29920793,12.1703,10.8326
8.041195274,-1.195987752,-0.927041865,1.268786912,15.29798024,12.0532,10.7222
7.956066375,-1.40379719,-0.890064668,1.12137514,15.2965805,11.8994,10.5818
7.871906547,-1.578314177,-0.874945402,0.862942999,15.2951046,11.7081,10.4124
7.791005304,-1.730456777,-0.870098313,0.508231486,15.29348747,11.486,10.2197
7.70849196,-1.933734041,-0.877990837,0.161353795,15.29188622,11.242,10.0111
7.624152301,-2.181286287,-0.876876433,-0.180822101,15.29030622,10.9857,9.7944
7.542477877,-2.377523618,-0.897024321,-0.563232578,15.28861078,10.7265,9.5771
7.462546776,-2.529833349,-0.941017511,-0.962382951,15.28683001,10.4692,9.3623
7.378786263,-2.73740082,-0.963573575,-1.311042468,15.28510428,10.2168,9.1513
7.291348016,-2.987497534,-0.980915927,-1.601650483,15.2834271,9.9709,8.9442
7.202376235,-3.224881672,-1.022006512,-1.845737997,15.28174898,9.7379,8.7458
7.110571256,-3.464792289,-1.012621981,-2.020225017,15.28010191,9.5485,8.5824
7.020499452,-3.784319669,-1.075171906,-1.832942191,15.2783639,9.4396,8.4856
6.932498534,-4.183996321,-1.154002393,-1.243542184,15.27652643,9.4476,8.4868
6.843281777,-4.616252054,-1.142763305,-0.362477194,15.27467485,9.5878,8.5988
6.753925642,-5.098837078,-1.295809819,0.904979158,15.27278032,9.7932,8.7634
6.658888329,-5.236799871,-1.279940359,1.611270171,15.27103149,9.9784,8.9059
6.557306189,-4.986280878,-1.28527394,1.683736139,15.26945491,10.0599,8.9539
6.452598418,-4.950232581,-1.396680227,1.665299215,15.2679399,9.9839,8.861
6.343118129,-5.055642848,-1.302829763,1.308747631,15.26654183,9.8019,8.6754
6.231340786,-5.367566925,-1.3368799,1.188871877,15.26517055,9.5819,8.4612
6.117502077,-6.018312405,-1.260297764,1.372918104,15.26381852,9.3899,8.2802
5.998885971,-6.011061549,-1.398084761,1.373023145,15.26258042,9.2948,8.1958
5.875966518,-5.333574559,-1.833428366,1.327315511,15.26143896,9.3223,8.2272
5.753995221,-5.15835741,-1.129875404,0.919917944,15.2602264,9.4546,8.3534
5.633031352,-5.32536122,0.47900164,0.063228819,15.25894185,9.6305,8.5161
5.510823532,-5.15003979,-3.074883343,-0.993556236,15.25765584,9.7816,8.6523
5.388669915,-4.799251558,-1.658672329,-2.357073256,15.25632723,9.9,8.7538
5.262760185,-4.896416626,-0.444722836,-3.096700839,15.25508012,9.9959,8.8287
5.132813203,-5.40133078,-1.143867574,-3.111538428,15.25392358,10.0666,8.8728
5.00178497,-5.04683695,-1.828189123,-2.939521341,15.25276244,10.1033,8.8778
4.868809435,-3.862266608,-0.636047859,-2.322120002,15.25162503,10.1176,8.8598
4.732330504,-3.742552952,-1.431194508,-1.938966607,15.25038356,10.1271,8.8427
4.592510992,-4.541887679,-2.440693199,-1.858944837,15.24901472,10.1412,8.8434
4.449453293,-3.961601177,0.090856214,-1.526307208,15.24759888,10.158,8.8661
4.302784117,-2.215252844,-2.191586811,-1.102040898,15.24609644,10.1728,8.8997
4.154083393,-2.117176442,-1.073207427,-0.708258057,15.24455853,10.1841,8.9328
4.00333708,-3.426830267,-0.473001343,-0.296494809,15.24298934,10.1929,8.9565
3.849425913,-2.86424028,-2.318445597,0.071933221,15.24132674,10.2029,8.9677
3.692653048,-0.754512,-1.474388952,0.376668634,15.23957927,10.2258,8.9802
3.533012475,-0.255404425,-1.026561327,1.161078701,15.23787458,10.2741,9.0102
3.370361613,-0.945498878,-0.845574554,2.454498401,15.23621342,10.3594,9.072
3.204889138,-0.746333578,-1.783287457,3.980193999,15.2345379,10.4772,9.1644
3.036545409,-0.105070148,-2.082371578,5.878017594,15.23287872,10.5617,9.2308
2.864982999,0.966559486,-0.565722112,6.283037127,15.2311425,10.5332,9.2024
2.690184243,2.815199901,-3.061420139,5.006715081,15.22932091,10.3161,9.0147
2.512254781,4.036184964,-1.072726028,3.046801654,15.22748463,9.8851,8.6487
2.331095593,4.658770092,3.533174665,-0.118651721,15.22561137,9.3813,8.2274
2.148760442,4.510949891,-5.859466818,-1.656362476,15.22375474,8.9689,7.8897
1.965433093,3.213311037,-5.22186552,-1.300950008,15.22192701,8.7828,7.7416
1.780052252,3.605386431,3.471407257,-0.866932029,15.22008609,8.8811,7.8225
1.593185496,5.716119222,-0.809222303,0.381668916,15.21824867,9.1105,8.0045
1.403644238,5.948411098,-4.220492041,0.412037934,15.21639877,9.2731,8.1254
1.211340355,4.72821909,-0.65158714,-1.062505318,15.21453301,9.1775,8.0273
1.017361838,4.53068601,-1.612844579,-2.45787755,15.21267428,8.7388,7.6424
0.821462847,4.845017733,-2.085941744,-4.311358117,15.21081928,8.1827,7.165
0.622127622,4.501613906,-1.162650997,-4.7499902,15.20889967,7.7531,6.8016
0.419361321,3.803217468,-2.20359688,-3.455894708,15.2069128,7.5574,6.635
0.213728404,3.268736982,-1.449127376,-1.748227455,15.20488945,7.5532,6.6175
0.004853078,2.772403905,-1.799685191,0.919616274,15.20281193,7.6329,6.6603
-0.206098023,2.584757067,-1.999427891,2.160043246,15.2007256,7.7376,6.7226
-0.419060438,2.821515711,-2.164419138,1.683330314,15.19863355,7.8111,6.7691
-0.634927702,2.591648444,-1.946052598,1.102833589,15.19649827,7.7993,6.7623
-0.853444792,1.939603055,-0.57472921,-0.225758619,15.19432957,7.7265,6.7155
-1.075245914,0.884315311,-3.414414794,-0.712495651,15.19227307,7.6416,6.6587
-1.300498778,-0.79173666,-2.244984114,-0.12159478,15.19033897,7.5873,6.6177
-1.528729612,-1.546053816,-1.623996302,0.241575462,15.18846573,7.5872,6.6039
-1.760151614,-1.33656379,-2.044129952,0.793843315,15.18669415,7.6284,6.6042
-1.994626959,-0.218423475,-2.996701298,1.0342644,15.1849313,7.6929,6.6023
-2.232137762,2.249713129,0.475861075,0.793389475,15.18317408,7.765,6.5834
-2.472956344,2.576084323,-4.556278943,0.64138423,15.18150573,7.8298,6.5367
-2.717071644,0.639442906,-2.04163002,0.418835474,15.17990884,7.8715,6.4627
-2.963732657,0.482929738,-1.470266738,0.25726317,15.17829248,7.8734,6.3644
-3.2129314,1.493600739,-2.348624519,0.231557299,15.17666059,7.8186,6.2447
-3.465041182,1.362510803,-2.201005716,0.146881298,15.17504693,7.6963,6.1064
-3.719884536,0.631890107,-1.582830069,0.05548187,15.17343088,7.5214,5.9552
-3.977993497,1.392057189,-2.366659718,-0.203096166,15.1718904,7.3155,5.7971
-4.239426043,3.491025186,-4.305374982,-0.666823266,15.17043142,7.1003,5.6386
-4.503782084,4.763581145,-0.424303079,-1.214495461,15.16899948,6.8945,5.4849
-4.771194702,5.511942497,-0.560426135,-1.897934951,15.16761329,6.7035,5.335
-5.041640207,4.589323,-4.44410243,-2.323465237,15.16616313,6.529,5.1859
-5.315082402,1.435203387,-1.301987334,-2.447840919,15.16463334,6.3727,5.0339
-5.591638762,1.516977803,-1.404831441,-2.504229321,15.16309003,6.2376,4.8787
-5.871300206,4.769689118,-4.780399731,-2.383831302,15.16150112,6.1298,4.7331
-6.15400755,5.276105019,1.031510149,-1.773526134,15.15991852,6.0555,4.6132
-6.439780838,3.899216163,-5.371753419,-0.642501138,15.15834712,6.0188,4.5337
-6.728647109,3.765944876,-0.106310494,0.962280261,15.15673247,6.0178,4.5003
-7.020603548,4.026177089,-1.52712477,3.146466392,15.15508484,6.0319,4.4901
-7.31585848,3.430165629,-3.522230193,4.16441842,15.15350462,6.0365,4.4734
-7.614440252,2.281959648,-2.224455314,3.884942958,15.15199296,6.0075,4.4211
-7.916255823,2.201749572,-1.639573436,3.243571778,15.15050791,5.9248,4.3125
-8.221370141,3.139759612,-2.234037718,1.776573785,15.14907446,5.7829,4.1588
-8.529687398,3.10201658,-2.192804996,0.952856303,15.14761951,5.5796,3.9788
-8.841209941,2.323720247,-2.594385375,0.915737026,15.14613805,5.3125,3.7904
-9.15604886,1.64137737,-1.736780581,0.556765001,15.14468707,4.9859,3.6095
-9.474193004,0.713164386,-1.696848795,0.2346272,15.14325021,4.6303,3.4433
-9.76107638,0.826207694,-2.505293857,0.068584759,15.14157779,4.2833,3.2964
-10.01316601,2.163696179,-2.971076279,-0.029104428,15.13965054,3.982,3.1723
-10.24662143,2.268084741,-1.104957723,0.165920831,15.13757358,3.7526,3.0696
-10.45138658,1.336511352,-2.037093293,0.676692613,15.13527591,3.5778,2.9763
-10.64728162,0.633607192,-2.413297696,0.604058032,15.13291409,3.4298,2.8791
-10.8349854,-0.279516387,-2.233542474,-0.072448109,15.13049237,3.2812,2.7663
-10.99537732,-0.486018249,-1.725276751,-0.89119545,15.12786777,3.1134,2.6342
-11.13197805,0.222255915,-2.147642245,-2.067704271,15.12506865,2.941,2.5047
-11.26954466,0.417206346,-1.984238011,-2.5856769,15.12225323,2.7924,2.4114
-11.40729679,0.30775476,-2.005103959,-2.33476803,15.11941403,2.7056,2.3946
-11.53511932,0.034803641,-1.961444803,-1.974729702,15.11649018,2.726,2.49
-11.65863814,-0.65933186,-1.930406108,-1.235140783,15.11351689,2.8829,2.7026
-11.75747471,-1.025507528,-1.942889068,-0.774486338,15.11035765,3.1841,3.0227
-11.8298645,-1.084412265,-1.896269258,-0.686455007,15.10700104,3.6181,3.4357
-11.89018079,-1.295380881,-1.871015392,-0.426963986,15.10354105,4.1453,3.9115
-11.93343446,-1.519035147,-1.871610088,-0.165864442,15.09994415,4.6572,4.3595
-11.98330776,-1.721022161,-1.806852,0.064780291,15.09640163,5.0439,4.6795
-12.04334677,-1.948217177,-1.794607767,0.313231802,15.09293991,5.2178,4.7845
-12.09848247,-2.071033396,-1.769633064,0.45970651,15.08944242,5.128,4.6534
-12.15560518,-2.086811271,-1.72613353,0.502585606,15.08596437,5.0606,4.4323
-12.20388241,-2.159045587,-1.693423298,0.593937553,15.08241374,5.0117,4.2466
-12.24206163,-2.268824936,-1.664978717,0.717084261,15.07878102,5.0269,4.125
-12.2816088,-2.303113999,-1.611741358,0.791303375,15.07516079,5.0404,4.0373
-12.32026568,-2.285268526,-1.577390355,0.841390502,15.07153406,5.0289,3.9765
-12.33490159,-2.261280961,-1.537900697,0.806359336,15.06772391,5.0196,3.9683
-12.32500898,-2.216602983,-1.492760848,0.670645401,15.06372741,5.0302,4.0035
-12.30020026,-2.089869215,-1.446121764,0.476574094,15.05961714,5.0487,4.0302
-12.25457786,-1.880451916,-1.433963239,0.203644681,15.05534834,5.0436,4.0135
-12.20448541,-1.868285391,-1.333654969,0.065377512,15.05104825,4.9855,3.9378
-12.15091679,-2.063929013,-1.245103488,0.083224579,15.0467247,4.8496,3.7936
-12.08076374,-2.062794116,-1.305765663,0.137046675,15.04227684,4.6493,3.6048
-11.99756081,-1.90781675,-1.288067012,0.285712163,15.03773242,4.4637,3.4492
-11.92700628,-1.570737226,-1.055063821,0.339559786,15.03324754,4.3483,3.3793
-11.87012692,-0.96003793,-1.018562765,0.279901458,15.02882616,4.2821,3.3709
-11.81728649,-0.949712092,-1.147059551,0.249643908,15.02441423,4.1935,3.3498
-11.77545574,-1.571567188,-1.035332234,0.20230162,15.02005354,4.0824,3.3055
-11.72656147,-1.716995847,-0.891221493,0.149149585,15.01562922,4.0013,3.2759
-11.67006103,-1.531179371,-0.75399336,0.104095464,15.01113829,4.0227,3.3161
-11.62118836,-1.541967293,-0.998961348,0.02544177,15.00667524,4.2048,3.469
-11.57644893,-1.576731401,-0.666892902,-0.082144533,15.00221777,4.5024,3.6945
-11.52191333,-1.709465166,-0.783072133,-0.213238142,14.99768877,4.8382,3.928
-11.45840647,-2.00419371,-0.594808694,-0.375685107,14.99309399,5.1315,4.1027
-11.39049217,-2.068744624,-0.649264083,-0.569955861,14.98845674,5.3156,4.1659
-11.31503942,-1.912098331,-0.427786337,-0.798835931,14.98376002,5.3828,4.1241
-11.24462986,-1.920824801,-0.535588005,-0.988033838,14.9790765,5.3384,3.9984
-11.18009197,-2.032684554,-0.499649924,-1.131984312,14.97441076,5.1858,3.8089
-11.11277026,-1.986993779,-0.229830417,-1.270119362,14.96971381,4.9338,3.5758
-11.04563438,-1.830359667,-0.226413182,-1.382595612,14.96500285,4.618,3.3255
-10.95643572,-2.044354632,-0.27542131,-1.243921996,14.96013365,4.283,3.0868
-10.84218605,-2.629083049,-0.213433527,-0.830385012,14.95508764,3.9752,2.8895
-10.71560987,-3.054811322,0.02972713,-0.229251746,14.9499458,3.7484,2.7647
-10.57020326,-3.404411094,-0.038287821,0.628235995,14.94466618,3.6748,2.7442
-10.41689138,-2.808469117,0.043786163,0.862253128,14.9393212,3.8268,2.8552
-10.25652412,-1.076049629,0.270612601,0.398044876,14.93391627,4.2878,3.1609
-10.0778079,0.047304513,0.044710548,-0.282584759,14.92837759,5.1199,3.7587
